0.041312, 0.083813, 0.173140, 0.302630, 0.565277, 0.968778, 1.308119, 1.693968, 1.898768, 2.114295, 2.108210, 1.959128, 1.563223, 1.125934, 0.847681, 0.765607, 0.737678, 
0.052478, 0.092483, 0.161956, 0.320945, 0.622268, 1.058434, 1.546183, 2.516107, 2.751760, 3.214277, 3.381638, 2.852724, 1.218967, 0.815186, 0.558487, 0.471755, 0.436064, 
0.034737, 0.064806, 0.125042, 0.239228, 0.484837, 0.955365, 1.757895, 2.823996, 3.925304, 5.167869, 5.934506, 2.496154, 0.872515, 0.620558, 0.458705, 0.388487, 0.351093, 
0.021906, 0.040613, 0.071761, 0.147973, 0.303002, 0.598752, 1.188145, 2.031250, 3.942254, 6.150474, 7.363738, 2.063292, 0.735926, 0.541228, 0.392571, 0.343181, 0.311237, 
0.012844, 0.022977, 0.040104, 0.086812, 0.174788, 0.324501, 0.747868, 1.420039, 2.708347, 5.476519, 6.478115, 1.736498, 0.633409, 0.465154, 0.347761, 0.305187, 0.289966, 
0.007194, 0.011199, 0.022381, 0.039998, 0.079247, 0.177919, 0.382849, 0.709300, 1.460188, 3.257964, 5.771329, 1.575807, 0.551356, 0.413061, 0.331800, 0.307680, 0.292625, 
0.003159, 0.006857, 0.010427, 0.022318, 0.043938, 0.096656, 0.182855, 0.372946, 0.775897, 1.821511, 3.509498, 1.092841, 0.472500, 0.365295, 0.324331, 0.302501, 0.290046, 
