0.052068, 0.097984, 0.198993, 0.332342, 0.734780, 1.043106, 1.379309, 1.785559, 1.964222, 2.314906, 2.282358, 2.364057, 2.634662, 3.274506, 4.037776, 4.852751, 5.544108, 
0.045398, 0.091032, 0.193660, 0.337703, 0.662284, 1.170839, 1.870396, 2.778419, 3.325288, 4.012863, 4.168392, 4.316520, 4.311801, 4.658125, 6.319361, 7.655260, 8.381884, 
0.035083, 0.069199, 0.159277, 0.293014, 0.571767, 1.207296, 1.905415, 3.278648, 4.639979, 6.348428, 7.358024, 7.750367, 8.098321, 8.287541, 9.397088, 12.151149, 14.761011, 
0.020746, 0.043775, 0.084550, 0.189588, 0.361173, 0.705378, 1.479228, 2.808962, 4.552843, 7.541742, 10.888228, 12.926262, 14.095634, 15.004665, 15.808595, 17.690832, 23.349162, 
0.013839, 0.026911, 0.053289, 0.109194, 0.199904, 0.446382, 0.831449, 1.779543, 3.359669, 6.683580, 11.333987, 15.333328, 18.263443, 20.489783, 21.884471, 22.929547, 28.238389, 
0.007599, 0.013729, 0.027818, 0.061413, 0.115093, 0.207152, 0.466661, 0.891328, 2.042099, 4.253891, 8.111024, 12.898872, 19.629547, 23.105936, 24.135564, 27.837052, 30.628187, 
0.004217, 0.007587, 0.015479, 0.030861, 0.058192, 0.119249, 0.258244, 0.600284, 1.158428, 2.311215, 4.668287, 8.740857, 14.496773, 20.861080, 27.278818, 29.570931, 32.847061, 
